1.0,0.0,true
1.0,1.0,true
1.0,2.0,true
1.01,0.0,true
1.01,1.0,true
1.01,2.0,true
1.02,0.0,true
1.02,1.0,true
1.02,2.0,true
1.03,0.0,true
1.03,1.0,true
1.03,2.0,true
1.04,0.0,true
1.04,1.0,true
1.04,2.0,true
1.05,0.0,true
1.05,1.0,true
1.05,2.0,true
1.06,0.0,true
1.06,1.0,true
1.06,2.0,true
1.07,0.0,true
1.07,1.0,true
1.07,2.0,true
1.08,0.0,true
1.08,1.0,true
1.08,2.0,true
1.09,0.0,true
1.09,1.0,true
1.09,2.0,true
1.1,0.0,true
1.1,1.0,true
1.1,2.0,true
1.11,0.0,true
1.11,1.0,true
1.11,2.0,true
1.12,0.0,true
1.12,1.0,true
1.12,2.0,true
1.1300000000000001,0.0,true
1.1300000000000001,1.0,true
1.1300000000000001,2.0,true
1.1400000000000001,0.0,true
1.1400000000000001,1.0,true
1.1400000000000001,2.0,true
1.1500000000000001,0.0,true
1.1500000000000001,1.0,true
1.1500000000000001,2.0,true
1.1600000000000001,0.0,true
1.1600000000000001,1.0,true
1.1600000000000001,2.0,true
1.1700000000000002,0.0,true
1.1700000000000002,1.0,true
1.1700000000000002,2.0,true
1.1800000000000002,0.0,true
1.1800000000000002,1.0,true
1.1800000000000002,2.0,true
1.1900000000000002,0.0,true
1.1900000000000002,1.0,true
1.1900000000000002,2.0,true
1.2000000000000002,0.0,true
1.2000000000000002,1.0,true
1.2000000000000002,2.0,true
1.2100000000000002,0.0,true
1.2100000000000002,1.0,true
1.2100000000000002,2.0,true
1.2200000000000002,0.0,true
1.2200000000000002,1.0,true
1.2200000000000002,2.0,true
1.2300000000000002,0.0,true
1.2300000000000002,1.0,true
1.2300000000000002,2.0,true
1.2400000000000002,0.0,true
1.2400000000000002,1.0,true
1.2400000000000002,2.0,true
1.2500000000000002,0.0,true
1.2500000000000002,1.0,true
1.2500000000000002,2.0,true
1.2600000000000002,0.0,true
1.2600000000000002,1.0,true
1.2600000000000002,2.0,true
1.2700000000000002,0.0,true
1.2700000000000002,1.0,true
1.2700000000000002,2.0,true
1.2800000000000002,0.0,true
1.2800000000000002,1.0,true
1.2800000000000002,2.0,true
1.2900000000000003,0.0,true
